Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Color
0 days 01:04:56.981000,HAM,44,0 days 00:01:23.313000,2.0,1.0,,,0 days 00:00:29.470000,0 days 00:00:32.430000,0 days 00:00:21.413000,0 days 01:04:03.133000,0 days 01:04:35.563000,0 days 01:04:56.976000,282.0,275.0,241.0,313.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:03:33.668000,,1,2.0,False,,False,True,#00d2be
0 days 01:06:20.244000,HAM,44,0 days 00:01:23.263000,3.0,1.0,,,0 days 00:00:29.491000,0 days 00:00:32.416000,0 days 00:00:21.356000,0 days 01:05:26.467000,0 days 01:05:58.883000,0 days 01:06:20.239000,274.0,275.0,241.0,322.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:04:56.981000,,1,2.0,False,,False,True,#00d2be
0 days 01:07:43.651000,HAM,44,0 days 00:01:23.407000,4.0,1.0,,,0 days 00:00:29.421000,0 days 00:00:32.472000,0 days 00:00:21.514000,0 days 01:06:49.660000,0 days 01:07:22.132000,0 days 01:07:43.646000,,276.0,241.0,324.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:06:20.244000,,1,2.0,False,,False,True,#00d2be
0 days 01:09:06.714000,HAM,44,0 days 00:01:23.063000,5.0,1.0,,,0 days 00:00:29.345000,0 days 00:00:32.318000,0 days 00:00:21.400000,0 days 01:08:12.991000,0 days 01:08:45.309000,0 days 01:09:06.709000,273.0,276.0,241.0,,True,MEDIUM,5.0,True,Mercedes,0 days 01:07:43.651000,,1,2.0,False,,False,True,#00d2be
0 days 01:10:29.932000,HAM,44,0 days 00:01:23.218000,6.0,1.0,,,0 days 00:00:29.484000,0 days 00:00:32.268000,0 days 00:00:21.466000,0 days 01:09:36.193000,0 days 01:10:08.461000,0 days 01:10:29.927000,277.0,278.0,242.0,320.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:09:06.714000,,1,2.0,False,,False,True,#00d2be
0 days 01:11:53.233000,HAM,44,0 days 00:01:23.301000,7.0,1.0,,,0 days 00:00:29.445000,0 days 00:00:32.357000,0 days 00:00:21.499000,0 days 01:10:59.372000,0 days 01:11:31.729000,0 days 01:11:53.228000,274.0,277.0,242.0,324.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:10:29.932000,,1,2.0,False,,False,True,#00d2be
0 days 01:13:16.772000,HAM,44,0 days 00:01:23.539000,8.0,1.0,,,0 days 00:00:29.447000,0 days 00:00:32.600000,0 days 00:00:21.492000,0 days 01:12:22.675000,0 days 01:12:55.275000,0 days 01:13:16.767000,273.0,274.0,242.0,323.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:11:53.233000,,1,2.0,False,,False,True,#00d2be
0 days 01:14:39.932000,HAM,44,0 days 00:01:23.160000,9.0,1.0,,,0 days 00:00:29.395000,0 days 00:00:32.275000,0 days 00:00:21.490000,0 days 01:13:46.162000,0 days 01:14:18.437000,0 days 01:14:39.927000,277.0,276.0,242.0,,False,MEDIUM,9.0,True,Mercedes,0 days 01:13:16.772000,,1,2.0,False,,False,True,#00d2be
0 days 01:16:03.188000,HAM,44,0 days 00:01:23.256000,10.0,1.0,,,0 days 00:00:29.420000,0 days 00:00:32.309000,0 days 00:00:21.527000,0 days 01:15:09.347000,0 days 01:15:41.656000,0 days 01:16:03.183000,278.0,278.0,241.0,324.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:14:39.932000,,1,2.0,False,,False,True,#00d2be
0 days 01:17:26.509000,HAM,44,0 days 00:01:23.321000,11.0,1.0,,,0 days 00:00:29.471000,0 days 00:00:32.321000,0 days 00:00:21.529000,0 days 01:16:32.654000,0 days 01:17:04.975000,0 days 01:17:26.504000,273.0,278.0,243.0,,False,MEDIUM,11.0,True,Mercedes,0 days 01:16:03.188000,,1,2.0,False,,False,True,#00d2be
0 days 01:18:49.556000,HAM,44,0 days 00:01:23.047000,12.0,1.0,,,0 days 00:00:29.393000,0 days 00:00:32.188000,0 days 00:00:21.466000,0 days 01:17:55.897000,0 days 01:18:28.085000,0 days 01:18:49.551000,277.0,278.0,243.0,323.0,True,MEDIUM,12.0,True,Mercedes,0 days 01:17:26.509000,,1,2.0,False,,False,True,#00d2be
0 days 01:20:12.596000,HAM,44,0 days 00:01:23.040000,13.0,1.0,,,0 days 00:00:29.327000,0 days 00:00:32.259000,0 days 00:00:21.454000,0 days 01:19:18.878000,0 days 01:19:51.137000,0 days 01:20:12.591000,279.0,278.0,242.0,,True,MEDIUM,13.0,True,Mercedes,0 days 01:18:49.556000,,1,2.0,False,,False,True,#00d2be
0 days 01:21:35.676000,HAM,44,0 days 00:01:23.080000,14.0,1.0,,,0 days 00:00:29.328000,0 days 00:00:32.260000,0 days 00:00:21.492000,0 days 01:20:41.919000,0 days 01:21:14.179000,0 days 01:21:35.671000,280.0,279.0,242.0,324.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:20:12.596000,,1,2.0,False,,False,True,#00d2be
0 days 01:22:58.806000,HAM,44,0 days 00:01:23.130000,15.0,1.0,,,0 days 00:00:29.350000,0 days 00:00:32.319000,0 days 00:00:21.461000,0 days 01:22:05.021000,0 days 01:22:37.340000,0 days 01:22:58.801000,275.0,277.0,243.0,,False,MEDIUM,15.0,True,Mercedes,0 days 01:21:35.676000,,1,2.0,False,,False,True,#00d2be
0 days 01:24:22.088000,HAM,44,0 days 00:01:23.282000,16.0,1.0,,,0 days 00:00:29.350000,0 days 00:00:32.437000,0 days 00:00:21.495000,,0 days 01:24:00.588000,0 days 01:24:22.083000,276.0,277.0,242.0,,False,MEDIUM,16.0,True,Mercedes,0 days 01:22:58.806000,,1,2.0,False,,False,True,#00d2be
0 days 01:25:45.498000,HAM,44,0 days 00:01:23.410000,17.0,1.0,,,0 days 00:00:29.482000,0 days 00:00:32.301000,0 days 00:00:21.627000,0 days 01:24:51.565000,0 days 01:25:23.866000,0 days 01:25:45.493000,284.0,278.0,242.0,,False,MEDIUM,17.0,True,Mercedes,0 days 01:24:22.088000,,1,2.0,False,,False,True,#00d2be
0 days 01:27:08.932000,HAM,44,0 days 00:01:23.434000,18.0,1.0,,,0 days 00:00:29.374000,0 days 00:00:32.441000,0 days 00:00:21.619000,0 days 01:26:14.867000,0 days 01:26:47.308000,0 days 01:27:08.927000,282.0,277.0,243.0,,False,MEDIUM,18.0,True,Mercedes,0 days 01:25:45.498000,,1,2.0,False,,False,True,#00d2be
0 days 01:28:32.261000,HAM,44,0 days 00:01:23.329000,19.0,1.0,,,0 days 00:00:29.287000,0 days 00:00:32.385000,0 days 00:00:21.657000,0 days 01:27:38.214000,0 days 01:28:10.599000,0 days 01:28:32.256000,283.0,277.0,243.0,,False,MEDIUM,19.0,True,Mercedes,0 days 01:27:08.932000,,1,2.0,False,,False,True,#00d2be
0 days 01:29:55.759000,HAM,44,0 days 00:01:23.498000,20.0,1.0,,,0 days 00:00:29.361000,0 days 00:00:32.397000,0 days 00:00:21.740000,0 days 01:29:01.617000,0 days 01:29:34.014000,0 days 01:29:55.754000,282.0,277.0,242.0,,False,MEDIUM,20.0,True,Mercedes,0 days 01:28:32.261000,,1,2.0,False,,False,True,#00d2be
0 days 01:31:19.090000,HAM,44,0 days 00:01:23.331000,21.0,1.0,,,0 days 00:00:29.266000,0 days 00:00:32.333000,0 days 00:00:21.732000,0 days 01:30:25.020000,0 days 01:30:57.353000,0 days 01:31:19.085000,284.0,278.0,242.0,,False,MEDIUM,21.0,True,Mercedes,0 days 01:29:55.759000,,1,2.0,False,,False,True,#00d2be
0 days 01:32:42.586000,HAM,44,0 days 00:01:23.496000,22.0,1.0,,,0 days 00:00:29.219000,0 days 00:00:32.538000,0 days 00:00:21.739000,0 days 01:31:48.304000,0 days 01:32:20.842000,0 days 01:32:42.581000,287.0,276.0,243.0,325.0,False,MEDIUM,22.0,True,Mercedes,0 days 01:31:19.090000,,1,2.0,False,,False,True,#00d2be
0 days 01:34:06.065000,HAM,44,0 days 00:01:23.479000,23.0,1.0,,,0 days 00:00:29.196000,0 days 00:00:32.563000,0 days 00:00:21.720000,0 days 01:33:11.777000,0 days 01:33:44.340000,0 days 01:34:06.060000,288.0,277.0,242.0,324.0,False,MEDIUM,23.0,True,Mercedes,0 days 01:32:42.586000,,1,2.0,False,,False,True,#00d2be
0 days 01:35:29.705000,HAM,44,0 days 00:01:23.640000,24.0,1.0,,,0 days 00:00:29.285000,0 days 00:00:32.488000,0 days 00:00:21.867000,0 days 01:34:35.345000,0 days 01:35:07.833000,0 days 01:35:29.700000,281.0,278.0,242.0,,False,MEDIUM,24.0,True,Mercedes,0 days 01:34:06.065000,,1,2.0,False,,False,True,#00d2be
0 days 01:36:53.331000,HAM,44,0 days 00:01:23.626000,25.0,1.0,,,0 days 00:00:29.387000,0 days 00:00:32.618000,0 days 00:00:21.621000,0 days 01:35:59.087000,0 days 01:36:31.705000,0 days 01:36:53.326000,284.0,277.0,242.0,326.0,False,MEDIUM,25.0,True,Mercedes,0 days 01:35:29.705000,,1,1.0,False,,False,True,#00d2be
0 days 01:38:16.638000,HAM,44,0 days 00:01:23.307000,26.0,1.0,,,0 days 00:00:29.311000,0 days 00:00:32.330000,0 days 00:00:21.666000,0 days 01:37:22.637000,0 days 01:37:54.967000,0 days 01:38:16.633000,286.0,277.0,243.0,322.0,False,MEDIUM,26.0,True,Mercedes,0 days 01:36:53.331000,,1,1.0,False,,False,True,#00d2be
0 days 01:39:39.984000,HAM,44,0 days 00:01:23.346000,27.0,1.0,,,0 days 00:00:29.345000,0 days 00:00:32.363000,0 days 00:00:21.638000,0 days 01:38:45.978000,0 days 01:39:18.341000,0 days 01:39:39.979000,281.0,277.0,243.0,,False,MEDIUM,27.0,True,Mercedes,0 days 01:38:16.638000,,1,1.0,False,,False,True,#00d2be
0 days 01:41:03.245000,HAM,44,0 days 00:01:23.261000,28.0,1.0,,,0 days 00:00:29.334000,0 days 00:00:32.393000,0 days 00:00:21.534000,0 days 01:40:09.313000,0 days 01:40:41.706000,0 days 01:41:03.240000,283.0,278.0,243.0,323.0,False,MEDIUM,28.0,True,Mercedes,0 days 01:39:39.984000,,1,1.0,False,,False,True,#00d2be
0 days 01:42:29.492000,HAM,44,0 days 00:01:26.247000,29.0,1.0,,0 days 01:42:26.788000,0 days 00:00:29.312000,0 days 00:00:32.359000,0 days 00:00:24.576000,0 days 01:41:32.552000,0 days 01:42:04.911000,0 days 01:42:29.487000,289.0,279.0,,325.0,False,MEDIUM,29.0,True,Mercedes,0 days 01:41:03.245000,,1,1.0,False,,False,False,#00d2be
0 days 01:44:12.522000,HAM,44,0 days 00:01:43.030000,30.0,2.0,0 days 01:42:50.098000,,0 days 00:00:49.142000,0 days 00:00:32.551000,0 days 00:00:21.337000,0 days 01:43:18.629000,0 days 01:43:51.180000,0 days 01:44:12.517000,288.0,277.0,244.0,302.0,False,HARD,1.0,True,Mercedes,0 days 01:42:29.492000,,1,3.0,False,,False,False,#00d2be
0 days 01:45:35.017000,HAM,44,0 days 00:01:22.495000,31.0,2.0,,,0 days 00:00:29.172000,0 days 00:00:32.104000,0 days 00:00:21.219000,0 days 01:44:41.689000,0 days 01:45:13.793000,0 days 01:45:35.012000,284.0,278.0,244.0,324.0,True,HARD,2.0,True,Mercedes,0 days 01:44:12.522000,,1,3.0,False,,False,True,#00d2be
0 days 01:46:57.079000,HAM,44,0 days 00:01:22.062000,32.0,2.0,,,0 days 00:00:29.140000,0 days 00:00:31.798000,0 days 00:00:21.124000,0 days 01:46:04.152000,0 days 01:46:35.950000,0 days 01:46:57.074000,,278.0,245.0,323.0,True,HARD,3.0,True,Mercedes,0 days 01:45:35.017000,,1,3.0,False,,False,True,#00d2be
0 days 01:48:19.498000,HAM,44,0 days 00:01:22.419000,33.0,2.0,,,0 days 00:00:29.254000,0 days 00:00:31.875000,0 days 00:00:21.290000,0 days 01:47:26.328000,0 days 01:47:58.203000,0 days 01:48:19.493000,,278.0,244.0,322.0,False,HARD,4.0,True,Mercedes,0 days 01:46:57.079000,,1,3.0,False,,False,True,#00d2be
0 days 01:49:41.926000,HAM,44,0 days 00:01:22.428000,34.0,2.0,,,0 days 00:00:29.121000,0 days 00:00:31.911000,0 days 00:00:21.396000,0 days 01:48:48.614000,0 days 01:49:20.525000,0 days 01:49:41.921000,286.0,279.0,244.0,323.0,False,HARD,5.0,True,Mercedes,0 days 01:48:19.498000,,1,3.0,False,,False,True,#00d2be
0 days 01:51:04.471000,HAM,44,0 days 00:01:22.545000,35.0,2.0,,,0 days 00:00:29.143000,0 days 00:00:32.053000,0 days 00:00:21.349000,0 days 01:50:11.064000,0 days 01:50:43.117000,0 days 01:51:04.466000,282.0,278.0,245.0,325.0,False,HARD,6.0,True,Mercedes,0 days 01:49:41.926000,,1,2.0,False,,False,True,#00d2be
0 days 01:52:26.957000,HAM,44,0 days 00:01:22.486000,36.0,2.0,,,0 days 00:00:29.206000,0 days 00:00:31.940000,0 days 00:00:21.340000,0 days 01:51:33.672000,0 days 01:52:05.612000,0 days 01:52:26.952000,,278.0,244.0,,False,HARD,7.0,True,Mercedes,0 days 01:51:04.471000,,1,2.0,False,,False,True,#00d2be
0 days 01:53:49.361000,HAM,44,0 days 00:01:22.404000,37.0,2.0,,,0 days 00:00:29.204000,0 days 00:00:31.960000,0 days 00:00:21.240000,0 days 01:52:56.156000,0 days 01:53:28.116000,0 days 01:53:49.356000,288.0,279.0,246.0,323.0,False,HARD,8.0,True,Mercedes,0 days 01:52:26.957000,,1,2.0,False,,False,True,#00d2be
0 days 01:55:12.071000,HAM,44,0 days 00:01:22.710000,38.0,2.0,,,0 days 00:00:29.166000,0 days 00:00:32.037000,0 days 00:00:21.507000,0 days 01:54:18.522000,0 days 01:54:50.559000,0 days 01:55:12.066000,282.0,280.0,244.0,324.0,False,HARD,9.0,True,Mercedes,0 days 01:53:49.361000,,1,2.0,False,,False,True,#00d2be
0 days 01:56:35.047000,HAM,44,0 days 00:01:22.976000,39.0,2.0,,,0 days 00:00:29.212000,0 days 00:00:32.202000,0 days 00:00:21.562000,0 days 01:55:41.278000,0 days 01:56:13.480000,0 days 01:56:35.042000,281.0,280.0,243.0,325.0,False,HARD,10.0,True,Mercedes,0 days 01:55:12.071000,,1,2.0,False,,False,True,#00d2be
0 days 01:57:58.132000,HAM,44,0 days 00:01:23.085000,40.0,2.0,,,0 days 00:00:29.197000,0 days 00:00:32.318000,0 days 00:00:21.570000,0 days 01:57:04.239000,0 days 01:57:36.557000,0 days 01:57:58.127000,,279.0,244.0,324.0,False,HARD,11.0,True,Mercedes,0 days 01:56:35.047000,,1,2.0,False,,False,True,#00d2be
0 days 01:59:21.172000,HAM,44,0 days 00:01:23.040000,41.0,2.0,,,0 days 00:00:29.184000,0 days 00:00:32.206000,0 days 00:00:21.650000,0 days 01:58:27.311000,0 days 01:58:59.517000,0 days 01:59:21.167000,285.0,280.0,244.0,328.0,False,HARD,12.0,True,Mercedes,0 days 01:57:58.132000,,1,2.0,False,,False,True,#00d2be
0 days 02:00:43.286000,HAM,44,0 days 00:01:22.114000,42.0,2.0,,,0 days 00:00:28.593000,0 days 00:00:32.062000,0 days 00:00:21.459000,0 days 01:59:49.760000,0 days 02:00:21.822000,0 days 02:00:43.281000,293.0,278.0,244.0,342.0,False,HARD,13.0,True,Mercedes,0 days 01:59:21.172000,,1,2.0,False,,False,True,#00d2be
0 days 02:02:05.852000,HAM,44,0 days 00:01:22.566000,43.0,2.0,,,0 days 00:00:29.176000,0 days 00:00:32.055000,0 days 00:00:21.335000,0 days 02:01:12.457000,0 days 02:01:44.512000,0 days 02:02:05.847000,287.0,278.0,245.0,322.0,False,HARD,14.0,True,Mercedes,0 days 02:00:43.286000,,1,2.0,False,,False,True,#00d2be
0 days 02:03:28.419000,HAM,44,0 days 00:01:22.567000,44.0,2.0,,,0 days 00:00:29.262000,0 days 00:00:31.963000,0 days 00:00:21.342000,0 days 02:02:35.109000,0 days 02:03:07.072000,0 days 02:03:28.414000,285.0,280.0,245.0,323.0,False,HARD,15.0,True,Mercedes,0 days 02:02:05.852000,,1,2.0,False,,False,True,#00d2be
0 days 02:04:51.019000,HAM,44,0 days 00:01:22.600000,45.0,2.0,,,0 days 00:00:29.071000,0 days 00:00:32.137000,0 days 00:00:21.392000,0 days 02:03:57.485000,0 days 02:04:29.622000,0 days 02:04:51.014000,284.0,280.0,245.0,,False,HARD,16.0,True,Mercedes,0 days 02:03:28.419000,,1,2.0,False,,False,True,#00d2be
0 days 02:06:13.778000,HAM,44,0 days 00:01:22.759000,46.0,2.0,,,0 days 00:00:29.185000,0 days 00:00:32.148000,0 days 00:00:21.426000,0 days 02:05:20.199000,0 days 02:05:52.347000,0 days 02:06:13.773000,288.0,280.0,245.0,324.0,False,HARD,17.0,True,Mercedes,0 days 02:04:51.019000,,1,2.0,False,,False,True,#00d2be
0 days 02:07:36.188000,HAM,44,0 days 00:01:22.410000,47.0,2.0,,,0 days 00:00:29.022000,0 days 00:00:32.042000,0 days 00:00:21.346000,0 days 02:06:42.795000,0 days 02:07:14.837000,0 days 02:07:36.183000,285.0,281.0,245.0,326.0,False,HARD,18.0,True,Mercedes,0 days 02:06:13.778000,,1,2.0,False,,False,True,#00d2be
0 days 02:08:58.667000,HAM,44,0 days 00:01:22.479000,48.0,2.0,,,0 days 00:00:29.045000,0 days 00:00:32.100000,0 days 00:00:21.334000,0 days 02:08:05.228000,0 days 02:08:37.328000,0 days 02:08:58.662000,286.0,281.0,245.0,327.0,False,HARD,19.0,True,Mercedes,0 days 02:07:36.188000,,1,2.0,False,,False,True,#00d2be
0 days 02:10:20.923000,HAM,44,0 days 00:01:22.256000,49.0,2.0,,,0 days 00:00:28.943000,0 days 00:00:31.975000,0 days 00:00:21.338000,0 days 02:09:27.605000,0 days 02:09:59.580000,0 days 02:10:20.918000,284.0,282.0,245.0,326.0,False,HARD,20.0,True,Mercedes,0 days 02:08:58.667000,,1,2.0,False,,False,True,#00d2be
0 days 02:11:43.531000,HAM,44,0 days 00:01:22.608000,50.0,2.0,,,0 days 00:00:29.075000,0 days 00:00:32.115000,0 days 00:00:21.418000,0 days 02:10:49.993000,0 days 02:11:22.108000,0 days 02:11:43.526000,285.0,283.0,245.0,,False,HARD,21.0,True,Mercedes,0 days 02:10:20.923000,,1,2.0,False,,False,True,#00d2be
0 days 02:13:06.613000,HAM,44,0 days 00:01:23.082000,51.0,2.0,,,0 days 00:00:29.011000,0 days 00:00:32.464000,0 days 00:00:21.607000,0 days 02:12:12.537000,0 days 02:12:45.001000,0 days 02:13:06.608000,286.0,288.0,244.0,328.0,False,HARD,22.0,True,Mercedes,0 days 02:11:43.531000,,1,2.0,False,,False,True,#00d2be
0 days 02:14:29.280000,HAM,44,0 days 00:01:22.667000,52.0,2.0,,,0 days 00:00:29.134000,0 days 00:00:32.094000,0 days 00:00:21.439000,0 days 02:13:35.742000,0 days 02:14:07.836000,0 days 02:14:29.275000,285.0,281.0,245.0,326.0,False,HARD,23.0,True,Mercedes,0 days 02:13:06.613000,,1,2.0,False,,False,True,#00d2be
0 days 02:15:51.926000,HAM,44,0 days 00:01:22.646000,53.0,2.0,,,0 days 00:00:29.015000,0 days 00:00:32.108000,0 days 00:00:21.523000,0 days 02:14:58.290000,0 days 02:15:30.398000,0 days 02:15:51.921000,288.0,280.0,244.0,325.0,False,HARD,24.0,True,Mercedes,0 days 02:14:29.280000,,1,2.0,False,,False,True,#00d2be
0 days 02:17:14.832000,HAM,44,0 days 00:01:22.906000,54.0,2.0,,,0 days 00:00:29.050000,0 days 00:00:32.359000,0 days 00:00:21.497000,0 days 02:16:20.971000,0 days 02:16:53.330000,0 days 02:17:14.827000,282.0,281.0,246.0,327.0,False,HARD,25.0,True,Mercedes,0 days 02:15:51.926000,,1,2.0,False,,False,True,#00d2be
0 days 02:18:37.796000,HAM,44,0 days 00:01:22.964000,55.0,2.0,,,0 days 00:00:29.107000,0 days 00:00:32.367000,0 days 00:00:21.490000,0 days 02:17:43.934000,0 days 02:18:16.301000,0 days 02:18:37.791000,287.0,280.0,245.0,328.0,False,HARD,26.0,True,Mercedes,0 days 02:17:14.832000,,1,2.0,False,,False,True,#00d2be
0 days 02:20:00.770000,HAM,44,0 days 00:01:22.974000,56.0,2.0,,,0 days 00:00:29.128000,0 days 00:00:32.346000,0 days 00:00:21.500000,0 days 02:19:06.919000,0 days 02:19:39.265000,0 days 02:20:00.765000,291.0,281.0,246.0,326.0,False,HARD,27.0,True,Mercedes,0 days 02:18:37.796000,,1,2.0,False,,False,True,#00d2be
0 days 02:21:23.238000,HAM,44,0 days 00:01:22.468000,57.0,2.0,,,0 days 00:00:28.911000,0 days 00:00:32.050000,0 days 00:00:21.507000,0 days 02:20:29.676000,0 days 02:21:01.726000,0 days 02:21:23.233000,288.0,281.0,246.0,327.0,False,HARD,28.0,True,Mercedes,0 days 02:20:00.770000,,1,2.0,False,,False,True,#00d2be
0 days 02:22:45.818000,HAM,44,0 days 00:01:22.580000,58.0,2.0,,,0 days 00:00:28.968000,0 days 00:00:32.122000,0 days 00:00:21.490000,0 days 02:21:52.201000,0 days 02:22:24.323000,0 days 02:22:45.813000,,281.0,246.0,325.0,False,HARD,29.0,True,Mercedes,0 days 02:21:23.238000,,1,2.0,False,,False,True,#00d2be
0 days 02:24:08.712000,HAM,44,0 days 00:01:22.894000,59.0,2.0,,,0 days 00:00:29.097000,0 days 00:00:32.291000,0 days 00:00:21.506000,0 days 02:23:14.910000,0 days 02:23:47.201000,0 days 02:24:08.707000,287.0,281.0,246.0,326.0,False,HARD,30.0,True,Mercedes,0 days 02:22:45.818000,,1,2.0,False,,False,True,#00d2be
0 days 02:25:31.842000,HAM,44,0 days 00:01:23.130000,60.0,2.0,,,0 days 00:00:29.551000,0 days 00:00:32.121000,0 days 00:00:21.458000,0 days 02:24:38.258000,0 days 02:25:10.379000,0 days 02:25:31.837000,286.0,280.0,245.0,,False,HARD,31.0,True,Mercedes,0 days 02:24:08.712000,,1,2.0,False,,False,True,#00d2be
0 days 02:26:54.320000,HAM,44,0 days 00:01:22.478000,61.0,2.0,,,0 days 00:00:29.100000,0 days 00:00:32.038000,0 days 00:00:21.340000,0 days 02:26:00.937000,0 days 02:26:32.975000,0 days 02:26:54.315000,290.0,280.0,246.0,322.0,False,HARD,32.0,True,Mercedes,0 days 02:25:31.842000,,1,2.0,False,,False,True,#00d2be
0 days 02:28:16.711000,HAM,44,0 days 00:01:22.391000,62.0,2.0,,,0 days 00:00:29.022000,0 days 00:00:31.795000,0 days 00:00:21.574000,0 days 02:27:23.337000,0 days 02:27:55.132000,0 days 02:28:16.706000,289.0,280.0,245.0,,False,HARD,33.0,True,Mercedes,0 days 02:26:54.320000,,1,2.0,False,,False,True,#00d2be
0 days 02:29:39.085000,HAM,44,0 days 00:01:22.374000,63.0,2.0,,,0 days 00:00:29.014000,0 days 00:00:31.928000,0 days 00:00:21.432000,0 days 02:28:45.720000,0 days 02:29:17.648000,0 days 02:29:39.080000,291.0,281.0,246.0,,False,HARD,34.0,True,Mercedes,0 days 02:28:16.711000,,1,2.0,False,,False,True,#00d2be
0 days 02:31:01.423000,HAM,44,0 days 00:01:22.338000,64.0,2.0,,,0 days 00:00:29.036000,0 days 00:00:31.918000,0 days 00:00:21.384000,0 days 02:30:08.116000,0 days 02:30:40.034000,0 days 02:31:01.418000,290.0,280.0,246.0,,False,HARD,35.0,True,Mercedes,0 days 02:29:39.085000,,1,2.0,False,,False,True,#00d2be
0 days 02:32:33.747000,HAM,44,0 days 00:01:32.324000,65.0,2.0,,,0 days 00:00:29.124000,0 days 00:00:35.686000,0 days 00:00:27.514000,0 days 02:31:30.542000,0 days 02:32:06.228000,0 days 02:32:33.742000,291.0,153.0,144.0,,False,HARD,36.0,True,Mercedes,0 days 02:31:01.423000,,26,2.0,False,,False,False,#00d2be
0 days 02:34:04.610000,HAM,44,0 days 00:01:30.863000,66.0,2.0,,,0 days 00:00:37.287000,0 days 00:00:32.068000,0 days 00:00:21.508000,0 days 02:33:11.029000,0 days 02:33:43.097000,0 days 02:34:04.605000,288.0,281.0,247.0,229.0,False,HARD,37.0,True,Mercedes,0 days 02:32:33.747000,,67,2.0,False,,False,False,#00d2be
0 days 02:35:27.060000,HAM,44,0 days 00:01:22.450000,67.0,2.0,,,0 days 00:00:29.236000,0 days 00:00:31.903000,0 days 00:00:21.311000,0 days 02:34:33.841000,0 days 02:35:05.744000,0 days 02:35:27.055000,293.0,281.0,247.0,321.0,False,HARD,38.0,True,Mercedes,0 days 02:34:04.610000,,1,2.0,False,,False,True,#00d2be
0 days 02:36:49.573000,HAM,44,0 days 00:01:22.513000,68.0,2.0,,,0 days 00:00:29.094000,0 days 00:00:31.927000,0 days 00:00:21.492000,0 days 02:35:56.149000,0 days 02:36:28.076000,0 days 02:36:49.568000,295.0,281.0,246.0,322.0,False,HARD,39.0,True,Mercedes,0 days 02:35:27.060000,,1,2.0,False,,False,True,#00d2be
0 days 02:38:12.720000,HAM,44,0 days 00:01:23.147000,69.0,2.0,,,0 days 00:00:29.351000,0 days 00:00:32.207000,0 days 00:00:21.589000,0 days 02:37:18.919000,0 days 02:37:51.126000,0 days 02:38:12.715000,288.0,281.0,246.0,321.0,False,HARD,40.0,True,Mercedes,0 days 02:36:49.573000,,1,2.0,False,,False,True,#00d2be
0 days 02:39:35.549000,HAM,44,0 days 00:01:22.829000,70.0,2.0,,,0 days 00:00:29.222000,0 days 00:00:32.134000,0 days 00:00:21.473000,0 days 02:38:41.937000,0 days 02:39:14.071000,0 days 02:39:35.544000,289.0,280.0,246.0,,False,HARD,41.0,True,Mercedes,0 days 02:38:12.720000,,1,2.0,False,,False,True,#00d2be
0 days 02:40:58.931000,HAM,44,0 days 00:01:23.382000,71.0,2.0,,,0 days 00:00:29.215000,0 days 00:00:32.338000,0 days 00:00:21.829000,0 days 02:40:04.759000,0 days 02:40:37.097000,0 days 02:40:58.926000,286.0,280.0,212.0,,False,HARD,42.0,True,Mercedes,0 days 02:39:35.549000,,1,2.0,False,,False,True,#00d2be
0 days 01:03:34.966000,PER,11,,1.0,1.0,0 days 00:25:33.826000,,,0 days 00:00:33.583000,0 days 00:00:21.433000,,0 days 01:03:13.602000,0 days 01:03:34.957000,271.0,278.0,244.0,318.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:02:06.736000,,1,3.0,False,,False,False,#716de2
