Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Color
0 days 01:31:05.686000,SAI,55,0 days 00:01:37.172000,17.0,2.0,,,0 days 00:00:31.245000,0 days 00:00:41.899000,0 days 00:00:24.028000,0 days 01:29:59.690000,0 days 01:30:41.589000,0 days 01:31:05.617000,230.0,251.0,274.0,,True,SOFT,3.0,True,Ferrari,0 days 01:29:28.514000,,1,3.0,False,,False,True,#ff8181
0 days 01:32:43.247000,SAI,55,0 days 00:01:37.561000,18.0,2.0,,,0 days 00:00:31.282000,0 days 00:00:42.239000,0 days 00:00:24.040000,0 days 01:31:36.899000,0 days 01:32:19.138000,0 days 01:32:43.178000,229.0,250.0,275.0,288.0,False,SOFT,4.0,True,Ferrari,0 days 01:31:05.686000,,1,3.0,False,,False,True,#ff8181
0 days 01:34:20.828000,SAI,55,0 days 00:01:37.581000,19.0,2.0,,,0 days 00:00:31.325000,0 days 00:00:42.099000,0 days 00:00:24.157000,0 days 01:33:14.503000,0 days 01:33:56.602000,0 days 01:34:20.759000,,252.0,275.0,290.0,False,SOFT,5.0,True,Ferrari,0 days 01:32:43.247000,,1,3.0,False,,False,True,#ff8181
0 days 01:35:58.887000,SAI,55,0 days 00:01:38.059000,20.0,2.0,,,0 days 00:00:31.438000,0 days 00:00:42.374000,0 days 00:00:24.247000,0 days 01:34:52.197000,0 days 01:35:34.571000,0 days 01:35:58.818000,230.0,251.0,275.0,291.0,False,SOFT,6.0,True,Ferrari,0 days 01:34:20.828000,,1,3.0,False,,False,True,#ff8181
0 days 01:37:36.608000,SAI,55,0 days 00:01:37.721000,21.0,2.0,,,0 days 00:00:31.362000,0 days 00:00:42.194000,0 days 00:00:24.165000,0 days 01:36:30.180000,0 days 01:37:12.374000,0 days 01:37:36.539000,233.0,253.0,275.0,292.0,False,SOFT,7.0,True,Ferrari,0 days 01:35:58.887000,,1,3.0,False,,False,True,#ff8181
0 days 01:39:14.522000,SAI,55,0 days 00:01:37.914000,22.0,2.0,,,0 days 00:00:31.466000,0 days 00:00:42.285000,0 days 00:00:24.163000,0 days 01:38:08.005000,0 days 01:38:50.290000,0 days 01:39:14.453000,231.0,252.0,275.0,291.0,False,SOFT,8.0,True,Ferrari,0 days 01:37:36.608000,,1,3.0,False,,False,True,#ff8181
0 days 01:40:52.766000,SAI,55,0 days 00:01:38.244000,23.0,2.0,,,0 days 00:00:31.429000,0 days 00:00:42.500000,0 days 00:00:24.315000,0 days 01:39:45.882000,0 days 01:40:28.382000,0 days 01:40:52.697000,,249.0,275.0,292.0,False,SOFT,9.0,True,Ferrari,0 days 01:39:14.522000,,1,3.0,False,,False,True,#ff8181
0 days 01:42:31.008000,SAI,55,0 days 00:01:38.242000,24.0,2.0,,,0 days 00:00:31.349000,0 days 00:00:42.624000,0 days 00:00:24.269000,0 days 01:41:24.046000,0 days 01:42:06.670000,0 days 01:42:30.939000,,252.0,275.0,293.0,False,SOFT,10.0,True,Ferrari,0 days 01:40:52.766000,,1,3.0,False,,False,True,#ff8181
0 days 01:44:09.272000,SAI,55,0 days 00:01:38.264000,25.0,2.0,,,0 days 00:00:31.499000,0 days 00:00:42.541000,0 days 00:00:24.224000,0 days 01:43:02.438000,0 days 01:43:44.979000,0 days 01:44:09.203000,,251.0,275.0,292.0,False,SOFT,11.0,True,Ferrari,0 days 01:42:31.008000,,1,3.0,False,,False,True,#ff8181
0 days 01:45:47.716000,SAI,55,0 days 00:01:38.444000,26.0,2.0,,,0 days 00:00:31.566000,0 days 00:00:42.579000,0 days 00:00:24.299000,0 days 01:44:40.769000,0 days 01:45:23.348000,0 days 01:45:47.647000,,250.0,276.0,291.0,False,SOFT,12.0,True,Ferrari,0 days 01:44:09.272000,,1,3.0,False,,False,True,#ff8181
0 days 01:47:26.562000,SAI,55,0 days 00:01:38.846000,27.0,2.0,,,0 days 00:00:31.472000,0 days 00:00:42.952000,0 days 00:00:24.422000,0 days 01:46:19.119000,0 days 01:47:02.071000,0 days 01:47:26.493000,232.0,249.0,276.0,295.0,False,SOFT,13.0,True,Ferrari,0 days 01:45:47.716000,,1,3.0,False,,False,True,#ff8181
0 days 01:49:05.291000,SAI,55,0 days 00:01:38.729000,28.0,2.0,,,0 days 00:00:31.566000,0 days 00:00:42.808000,0 days 00:00:24.355000,0 days 01:47:58.059000,0 days 01:48:40.867000,0 days 01:49:05.222000,,252.0,278.0,,False,SOFT,14.0,True,Ferrari,0 days 01:47:26.562000,,1,3.0,False,,False,True,#ff8181
0 days 01:50:44.244000,SAI,55,0 days 00:01:38.953000,29.0,2.0,,,0 days 00:00:31.548000,0 days 00:00:42.970000,0 days 00:00:24.435000,0 days 01:49:36.770000,0 days 01:50:19.740000,0 days 01:50:44.175000,230.0,251.0,277.0,302.0,False,SOFT,15.0,True,Ferrari,0 days 01:49:05.291000,,1,3.0,False,,False,True,#ff8181
0 days 01:52:23.248000,SAI,55,0 days 00:01:39.004000,30.0,2.0,,,0 days 00:00:31.729000,0 days 00:00:42.780000,0 days 00:00:24.495000,0 days 01:51:15.904000,0 days 01:51:58.684000,0 days 01:52:23.179000,,250.0,278.0,294.0,False,SOFT,16.0,True,Ferrari,0 days 01:50:44.244000,,1,3.0,False,,False,True,#ff8181
0 days 01:54:02.353000,SAI,55,0 days 00:01:39.105000,31.0,2.0,,,0 days 00:00:31.640000,0 days 00:00:42.870000,0 days 00:00:24.595000,0 days 01:52:54.819000,0 days 01:53:37.689000,0 days 01:54:02.284000,233.0,256.0,277.0,298.0,False,SOFT,17.0,True,Ferrari,0 days 01:52:23.248000,,1,2.0,False,,False,True,#ff8181
0 days 01:55:41.739000,SAI,55,0 days 00:01:39.386000,32.0,2.0,,,0 days 00:00:31.697000,0 days 00:00:43.053000,0 days 00:00:24.636000,0 days 01:54:33.981000,0 days 01:55:17.034000,0 days 01:55:41.670000,,252.0,277.0,296.0,False,SOFT,18.0,True,Ferrari,0 days 01:54:02.353000,,1,1.0,False,,False,True,#ff8181
0 days 01:57:23.654000,SAI,55,0 days 00:01:41.915000,33.0,2.0,,0 days 01:57:21.887000,0 days 00:00:31.709000,0 days 00:00:43.133000,0 days 00:00:27.073000,0 days 01:56:13.379000,0 days 01:56:56.512000,0 days 01:57:23.585000,,255.0,,298.0,False,SOFT,19.0,True,Ferrari,0 days 01:55:41.739000,,1,1.0,False,,False,False,#ff8181
0 days 01:59:20.755000,SAI,55,0 days 00:01:57.101000,34.0,3.0,0 days 01:57:46.281000,,0 days 00:00:51.627000,0 days 00:00:41.766000,0 days 00:00:23.708000,0 days 01:58:15.212000,0 days 01:58:56.978000,0 days 01:59:20.686000,230.0,251.0,276.0,223.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:57:23.654000,,1,3.0,False,,False,False,#ff8181
0 days 02:00:57.209000,SAI,55,0 days 00:01:36.454000,35.0,3.0,,,0 days 00:00:31.026000,0 days 00:00:41.681000,0 days 00:00:23.747000,0 days 01:59:51.712000,0 days 02:00:33.393000,0 days 02:00:57.140000,,250.0,277.0,289.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:59:20.755000,,1,3.0,False,,False,True,#ff8181
0 days 02:02:33.809000,SAI,55,0 days 00:01:36.600000,36.0,3.0,,,0 days 00:00:31.074000,0 days 00:00:41.756000,0 days 00:00:23.770000,0 days 02:01:28.214000,0 days 02:02:09.970000,0 days 02:02:33.740000,232.0,250.0,277.0,293.0,False,MEDIUM,3.0,True,Ferrari,0 days 02:00:57.209000,,1,3.0,False,,False,True,#ff8181
0 days 02:04:10.702000,SAI,55,0 days 00:01:36.893000,37.0,3.0,,,0 days 00:00:31.247000,0 days 00:00:41.877000,0 days 00:00:23.769000,0 days 02:03:04.987000,0 days 02:03:46.864000,0 days 02:04:10.633000,,252.0,277.0,294.0,False,MEDIUM,4.0,True,Ferrari,0 days 02:02:33.809000,,1,3.0,False,,False,True,#ff8181
0 days 02:05:47.714000,SAI,55,0 days 00:01:37.012000,38.0,3.0,,,0 days 00:00:31.159000,0 days 00:00:42.025000,0 days 00:00:23.828000,0 days 02:04:41.792000,0 days 02:05:23.817000,0 days 02:05:47.645000,234.0,253.0,279.0,296.0,False,MEDIUM,5.0,True,Ferrari,0 days 02:04:10.702000,,1,3.0,False,,False,True,#ff8181
0 days 02:07:24.758000,SAI,55,0 days 00:01:37.044000,39.0,3.0,,,0 days 00:00:31.104000,0 days 00:00:42.068000,0 days 00:00:23.872000,0 days 02:06:18.749000,0 days 02:07:00.817000,0 days 02:07:24.689000,233.0,254.0,278.0,294.0,False,MEDIUM,6.0,True,Ferrari,0 days 02:05:47.714000,,1,3.0,False,,False,True,#ff8181
0 days 02:09:02.029000,SAI,55,0 days 00:01:37.271000,40.0,3.0,,,0 days 00:00:31.262000,0 days 00:00:42.065000,0 days 00:00:23.944000,0 days 02:07:55.951000,0 days 02:08:38.016000,0 days 02:09:01.960000,,253.0,287.0,296.0,False,MEDIUM,7.0,True,Ferrari,0 days 02:07:24.758000,,1,3.0,False,,False,True,#ff8181
0 days 02:10:38.800000,SAI,55,0 days 00:01:36.771000,41.0,3.0,,,0 days 00:00:30.801000,0 days 00:00:42.078000,0 days 00:00:23.892000,0 days 02:09:32.761000,0 days 02:10:14.839000,0 days 02:10:38.731000,,252.0,278.0,313.0,False,MEDIUM,8.0,True,Ferrari,0 days 02:09:02.029000,,1,3.0,False,,False,True,#ff8181
0 days 02:12:16.069000,SAI,55,0 days 00:01:37.269000,42.0,3.0,,,0 days 00:00:31.255000,0 days 00:00:42.074000,0 days 00:00:23.940000,0 days 02:11:09.986000,0 days 02:11:52.060000,0 days 02:12:16,234.0,258.0,278.0,295.0,False,MEDIUM,9.0,True,Ferrari,0 days 02:10:38.800000,,1,3.0,False,,False,True,#ff8181
0 days 02:13:53.329000,SAI,55,0 days 00:01:37.260000,43.0,3.0,,,0 days 00:00:31.226000,0 days 00:00:42.052000,0 days 00:00:23.982000,0 days 02:12:47.226000,0 days 02:13:29.278000,0 days 02:13:53.260000,233.0,259.0,277.0,294.0,False,MEDIUM,10.0,True,Ferrari,0 days 02:12:16.069000,,1,3.0,False,,False,True,#ff8181
0 days 02:15:33.028000,SAI,55,0 days 00:01:39.699000,44.0,3.0,,0 days 02:15:31.243000,0 days 00:00:31.295000,0 days 00:00:42.035000,0 days 00:00:26.369000,0 days 02:14:24.555000,0 days 02:15:06.590000,0 days 02:15:32.959000,,258.0,,292.0,False,MEDIUM,11.0,True,Ferrari,0 days 02:13:53.329000,,1,2.0,False,,False,False,#ff8181
0 days 02:17:36.714000,SAI,55,0 days 00:02:03.686000,45.0,4.0,0 days 02:15:55.532000,,0 days 00:00:51.201000,0 days 00:00:41.487000,0 days 00:00:30.998000,0 days 02:16:24.160000,0 days 02:17:05.647000,0 days 02:17:36.645000,232.0,258.0,199.0,224.0,False,SOFT,4.0,False,Ferrari,0 days 02:15:33.028000,,6,3.0,False,,False,False,#ff8181
0 days 02:19:45.045000,SAI,55,0 days 00:02:08.331000,46.0,4.0,,,0 days 00:00:38.685000,0 days 00:00:57.888000,0 days 00:00:31.758000,0 days 02:18:15.330000,0 days 02:19:13.218000,0 days 02:19:44.976000,166.0,142.0,173.0,217.0,False,SOFT,5.0,False,Ferrari,0 days 02:17:36.714000,,64,3.0,False,,False,False,#ff8181
0 days 02:21:58.004000,SAI,55,0 days 00:02:12.959000,47.0,4.0,,,0 days 00:00:43.064000,0 days 00:00:55.290000,0 days 00:00:34.605000,0 days 02:20:28.040000,0 days 02:21:23.330000,0 days 02:21:57.935000,207.0,176.0,165.0,243.0,False,SOFT,6.0,False,Ferrari,0 days 02:19:45.045000,,4,3.0,False,,False,False,#ff8181
0 days 02:24:13.801000,SAI,55,0 days 00:02:15.797000,48.0,4.0,,,0 days 00:00:38.130000,0 days 00:01:02.310000,0 days 00:00:35.357000,0 days 02:22:36.065000,0 days 02:23:38.375000,0 days 02:24:13.732000,92.0,183.0,237.0,260.0,False,SOFT,7.0,False,Ferrari,0 days 02:21:58.004000,,4,3.0,False,,False,False,#ff8181
0 days 02:26:38.566000,SAI,55,0 days 00:02:24.765000,49.0,4.0,,,0 days 00:00:42.173000,0 days 00:01:08.469000,0 days 00:00:34.123000,0 days 02:24:55.905000,0 days 02:26:04.374000,0 days 02:26:38.497000,196.0,135.0,194.0,155.0,False,SOFT,8.0,False,Ferrari,0 days 02:24:13.801000,,4,3.0,False,,False,False,#ff8181
0 days 02:29:02.080000,SAI,55,0 days 00:02:23.514000,50.0,4.0,,,0 days 00:00:44.687000,0 days 00:00:59.207000,0 days 00:00:39.620000,0 days 02:27:23.184000,0 days 02:28:22.391000,0 days 02:29:02.011000,204.0,130.0,282.0,101.0,False,SOFT,9.0,False,Ferrari,0 days 02:26:38.566000,,4,3.0,False,,False,False,#ff8181
0 days 02:30:38.072000,SAI,55,0 days 00:01:35.992000,51.0,4.0,,,0 days 00:00:30.817000,0 days 00:00:41.508000,0 days 00:00:23.667000,0 days 02:29:32.828000,0 days 02:30:14.336000,0 days 02:30:38.003000,237.0,262.0,281.0,303.0,True,SOFT,10.0,False,Ferrari,0 days 02:29:02.080000,,1,3.0,False,,False,False,#ff8181
0 days 02:32:13.812000,SAI,55,0 days 00:01:35.740000,52.0,4.0,,,0 days 00:00:30.813000,0 days 00:00:41.222000,0 days 00:00:23.705000,0 days 02:31:08.816000,0 days 02:31:50.038000,0 days 02:32:13.743000,236.0,264.0,281.0,294.0,True,SOFT,11.0,False,Ferrari,0 days 02:30:38.072000,,1,3.0,False,,False,True,#ff8181
0 days 02:33:49.692000,SAI,55,0 days 00:01:35.880000,53.0,4.0,,,0 days 00:00:30.754000,0 days 00:00:41.421000,0 days 00:00:23.705000,0 days 02:32:44.497000,0 days 02:33:25.918000,0 days 02:33:49.623000,235.0,263.0,280.0,295.0,False,SOFT,12.0,False,Ferrari,0 days 02:32:13.812000,,1,3.0,False,,False,True,#ff8181
0 days 02:35:26.257000,SAI,55,0 days 00:01:36.565000,54.0,4.0,,,0 days 00:00:30.833000,0 days 00:00:42.041000,0 days 00:00:23.691000,0 days 02:34:20.456000,0 days 02:35:02.497000,0 days 02:35:26.188000,236.0,264.0,279.0,296.0,False,SOFT,13.0,False,Ferrari,0 days 02:33:49.692000,,1,2.0,False,,False,True,#ff8181
0 days 02:37:02.332000,SAI,55,0 days 00:01:36.075000,55.0,4.0,,,0 days 00:00:30.895000,0 days 00:00:41.475000,0 days 00:00:23.705000,0 days 02:35:57.083000,0 days 02:36:38.558000,0 days 02:37:02.263000,232.0,260.0,279.0,290.0,False,SOFT,14.0,False,Ferrari,0 days 02:35:26.257000,,1,2.0,False,,False,True,#ff8181
0 days 02:38:38.099000,SAI,55,0 days 00:01:35.767000,56.0,4.0,,,0 days 00:00:30.796000,0 days 00:00:41.317000,0 days 00:00:23.654000,0 days 02:37:33.059000,0 days 02:38:14.376000,0 days 02:38:38.030000,237.0,265.0,278.0,297.0,False,SOFT,15.0,False,Ferrari,0 days 02:37:02.332000,,1,2.0,False,,False,True,#ff8181
0 days 02:40:14.368000,SAI,55,0 days 00:01:36.269000,57.0,4.0,,,0 days 00:00:30.890000,0 days 00:00:41.561000,0 days 00:00:23.818000,0 days 02:39:08.920000,0 days 02:39:50.481000,0 days 02:40:14.299000,238.0,265.0,256.0,,False,SOFT,16.0,False,Ferrari,0 days 02:38:38.099000,,1,2.0,False,,False,True,#ff8181
0 days 01:04:16.741000,HAM,44,0 days 00:01:41.555000,1.0,1.0,0 days 00:25:37.972000,,,0 days 00:00:42.966000,0 days 00:00:24.137000,,0 days 01:03:52.639000,0 days 01:04:16.785000,232.0,250.0,275.0,252.0,False,SOFT,3.0,False,Mercedes,0 days 01:02:34.872000,,1,4.0,False,,False,False,#00d2be
0 days 01:05:55.743000,HAM,44,0 days 00:01:39.002000,2.0,1.0,,,0 days 00:00:31.844000,0 days 00:00:42.722000,0 days 00:00:24.436000,0 days 01:04:48.538000,0 days 01:05:31.260000,0 days 01:05:55.696000,230.0,254.0,274.0,285.0,True,SOFT,4.0,False,Mercedes,0 days 01:04:16.741000,,1,4.0,False,,False,True,#00d2be
0 days 01:07:34.818000,HAM,44,0 days 00:01:39.075000,3.0,1.0,,,0 days 00:00:31.671000,0 days 00:00:42.931000,0 days 00:00:24.473000,0 days 01:06:27.367000,0 days 01:07:10.298000,0 days 01:07:34.771000,229.0,254.0,282.0,287.0,False,SOFT,5.0,False,Mercedes,0 days 01:05:55.743000,,1,4.0,False,,False,True,#00d2be
0 days 01:09:13.710000,HAM,44,0 days 00:01:38.892000,4.0,1.0,,,0 days 00:00:31.388000,0 days 00:00:42.990000,0 days 00:00:24.514000,0 days 01:08:06.159000,0 days 01:08:49.149000,0 days 01:09:13.663000,227.0,250.0,283.0,303.0,True,SOFT,6.0,False,Mercedes,0 days 01:07:34.818000,,1,4.0,False,,False,True,#00d2be
0 days 01:10:52.633000,HAM,44,0 days 00:01:38.923000,5.0,1.0,,,0 days 00:00:31.550000,0 days 00:00:42.893000,0 days 00:00:24.480000,0 days 01:09:45.213000,0 days 01:10:28.106000,0 days 01:10:52.586000,226.0,252.0,283.0,305.0,False,SOFT,7.0,False,Mercedes,0 days 01:09:13.710000,,1,4.0,False,,False,True,#00d2be
0 days 01:12:32.340000,HAM,44,0 days 00:01:39.707000,6.0,1.0,,,0 days 00:00:31.624000,0 days 00:00:43.248000,0 days 00:00:24.835000,0 days 01:11:24.210000,0 days 01:12:07.458000,0 days 01:12:32.293000,227.0,252.0,281.0,318.0,False,SOFT,8.0,False,Mercedes,0 days 01:10:52.633000,,1,4.0,False,,False,True,#00d2be
0 days 01:14:12.022000,HAM,44,0 days 00:01:39.682000,7.0,1.0,,,0 days 00:00:31.626000,0 days 00:00:43.305000,0 days 00:00:24.751000,0 days 01:13:03.919000,0 days 01:13:47.224000,0 days 01:14:11.975000,228.0,249.0,282.0,312.0,False,SOFT,9.0,False,Mercedes,0 days 01:12:32.340000,,1,4.0,False,,False,True,#00d2be
0 days 01:15:51.780000,HAM,44,0 days 00:01:39.758000,8.0,1.0,,,0 days 00:00:31.563000,0 days 00:00:43.561000,0 days 00:00:24.634000,0 days 01:14:43.538000,0 days 01:15:27.099000,0 days 01:15:51.733000,229.0,243.0,274.0,310.0,False,SOFT,10.0,False,Mercedes,0 days 01:14:12.022000,,1,4.0,False,,False,True,#00d2be
0 days 01:17:32.054000,HAM,44,0 days 00:01:40.274000,9.0,1.0,,,0 days 00:00:32.131000,0 days 00:00:43.485000,0 days 00:00:24.658000,0 days 01:16:23.864000,0 days 01:17:07.349000,0 days 01:17:32.007000,227.0,247.0,273.0,297.0,False,SOFT,11.0,False,Mercedes,0 days 01:15:51.780000,,1,4.0,False,,False,True,#00d2be
0 days 01:19:13.635000,HAM,44,0 days 00:01:41.581000,10.0,1.0,,,0 days 00:00:32.647000,0 days 00:00:44.166000,0 days 00:00:24.768000,0 days 01:18:04.654000,0 days 01:18:48.820000,0 days 01:19:13.588000,225.0,245.0,282.0,296.0,False,SOFT,12.0,False,Mercedes,0 days 01:17:32.054000,,1,5.0,False,,False,True,#00d2be
0 days 01:20:56.580000,HAM,44,0 days 00:01:42.945000,11.0,1.0,,0 days 01:20:54.774000,0 days 00:00:31.719000,0 days 00:00:43.894000,0 days 00:00:27.332000,0 days 01:19:45.307000,0 days 01:20:29.201000,0 days 01:20:56.533000,227.0,246.0,,313.0,False,SOFT,13.0,False,Mercedes,0 days 01:19:13.635000,,1,5.0,False,,False,False,#00d2be
0 days 01:23:00.277000,HAM,44,0 days 00:02:03.697000,12.0,2.0,0 days 01:21:19.982000,,0 days 00:00:55.967000,0 days 00:00:43.579000,0 days 00:00:24.151000,0 days 01:21:52.500000,0 days 01:22:36.079000,0 days 01:23:00.230000,229.0,252.0,285.0,211.0,False,HARD,2.0,False,Mercedes,0 days 01:20:56.580000,,1,12.0,False,,False,False,#00d2be
0 days 01:24:39.607000,HAM,44,0 days 00:01:39.330000,13.0,2.0,,,0 days 00:00:31.804000,0 days 00:00:43.286000,0 days 00:00:24.240000,0 days 01:23:32.034000,0 days 01:24:15.320000,0 days 01:24:39.560000,228.0,248.0,273.0,310.0,False,HARD,3.0,False,Mercedes,0 days 01:23:00.277000,,1,11.0,False,,False,True,#00d2be
0 days 01:26:18.916000,HAM,44,0 days 00:01:39.309000,14.0,2.0,,,0 days 00:00:31.687000,0 days 00:00:42.979000,0 days 00:00:24.643000,0 days 01:25:11.247000,0 days 01:25:54.226000,0 days 01:26:18.869000,229.0,249.0,282.0,296.0,False,HARD,4.0,False,Mercedes,0 days 01:24:39.607000,,2,10.0,False,,False,True,#00d2be
0 days 01:27:57.503000,HAM,44,0 days 00:01:38.587000,15.0,2.0,,,0 days 00:00:31.336000,0 days 00:00:42.890000,0 days 00:00:24.361000,0 days 01:26:50.205000,0 days 01:27:33.095000,0 days 01:27:57.456000,228.0,248.0,281.0,312.0,True,HARD,5.0,False,Mercedes,0 days 01:26:18.916000,,1,6.0,False,,False,True,#00d2be
0 days 01:29:35.739000,HAM,44,0 days 00:01:38.236000,16.0,2.0,,,0 days 00:00:31.202000,0 days 00:00:42.844000,0 days 00:00:24.190000,0 days 01:28:28.658000,0 days 01:29:11.502000,0 days 01:29:35.692000,231.0,249.0,274.0,313.0,True,HARD,6.0,False,Mercedes,0 days 01:27:57.503000,,1,5.0,False,,False,True,#00d2be
0 days 01:31:14.383000,HAM,44,0 days 00:01:38.644000,17.0,2.0,,,0 days 00:00:31.622000,0 days 00:00:42.748000,0 days 00:00:24.274000,0 days 01:30:07.314000,0 days 01:30:50.062000,0 days 01:31:14.336000,,250.0,273.0,291.0,False,HARD,7.0,False,Mercedes,0 days 01:29:35.739000,,1,5.0,False,,False,True,#00d2be
0 days 01:32:52.751000,HAM,44,0 days 00:01:38.368000,18.0,2.0,,,0 days 00:00:31.653000,0 days 00:00:42.526000,0 days 00:00:24.189000,0 days 01:31:45.989000,0 days 01:32:28.515000,0 days 01:32:52.704000,229.0,252.0,273.0,294.0,False,HARD,8.0,False,Mercedes,0 days 01:31:14.383000,,1,5.0,False,,False,True,#00d2be
0 days 01:34:31.144000,HAM,44,0 days 00:01:38.393000,19.0,2.0,,,0 days 00:00:31.608000,0 days 00:00:42.569000,0 days 00:00:24.216000,0 days 01:33:24.312000,0 days 01:34:06.881000,0 days 01:34:31.097000,230.0,251.0,273.0,,False,HARD,9.0,False,Mercedes,0 days 01:32:52.751000,,1,5.0,False,,False,True,#00d2be
0 days 01:36:09.750000,HAM,44,0 days 00:01:38.606000,20.0,2.0,,,0 days 00:00:31.745000,0 days 00:00:42.605000,0 days 00:00:24.256000,0 days 01:35:02.842000,0 days 01:35:45.447000,0 days 01:36:09.703000,,247.0,273.0,,False,HARD,10.0,False,Mercedes,0 days 01:34:31.144000,,1,5.0,False,,False,True,#00d2be
0 days 01:37:48.292000,HAM,44,0 days 00:01:38.542000,21.0,2.0,,,0 days 00:00:31.613000,0 days 00:00:42.646000,0 days 00:00:24.283000,0 days 01:36:41.316000,0 days 01:37:23.962000,0 days 01:37:48.245000,231.0,251.0,272.0,293.0,False,HARD,11.0,False,Mercedes,0 days 01:36:09.750000,,1,5.0,False,,False,True,#00d2be
0 days 01:39:27.699000,HAM,44,0 days 00:01:39.407000,22.0,2.0,,,0 days 00:00:31.838000,0 days 00:00:43.306000,0 days 00:00:24.263000,0 days 01:38:20.083000,0 days 01:39:03.389000,0 days 01:39:27.652000,229.0,250.0,273.0,294.0,False,HARD,12.0,False,Mercedes,0 days 01:37:48.292000,,1,5.0,False,,False,True,#00d2be
0 days 01:41:06.808000,HAM,44,0 days 00:01:39.109000,23.0,2.0,,,0 days 00:00:31.789000,0 days 00:00:42.960000,0 days 00:00:24.360000,0 days 01:39:59.441000,0 days 01:40:42.401000,0 days 01:41:06.761000,230.0,250.0,273.0,,False,HARD,13.0,False,Mercedes,0 days 01:39:27.699000,,1,5.0,False,,False,True,#00d2be
0 days 01:42:46.150000,HAM,44,0 days 00:01:39.342000,24.0,2.0,,,0 days 00:00:31.806000,0 days 00:00:43.176000,0 days 00:00:24.360000,0 days 01:41:38.567000,0 days 01:42:21.743000,0 days 01:42:46.103000,229.0,249.0,273.0,,False,HARD,14.0,False,Mercedes,0 days 01:41:06.808000,,1,5.0,False,,False,True,#00d2be
0 days 01:44:25.336000,HAM,44,0 days 00:01:39.186000,25.0,2.0,,,0 days 00:00:31.782000,0 days 00:00:43.019000,0 days 00:00:24.385000,0 days 01:43:17.885000,0 days 01:44:00.904000,0 days 01:44:25.289000,230.0,250.0,273.0,,False,HARD,15.0,False,Mercedes,0 days 01:42:46.150000,,1,5.0,False,,False,True,#00d2be
0 days 01:46:04.591000,HAM,44,0 days 00:01:39.255000,26.0,2.0,,,0 days 00:00:31.850000,0 days 00:00:43.044000,0 days 00:00:24.361000,0 days 01:44:57.139000,0 days 01:45:40.183000,0 days 01:46:04.544000,227.0,250.0,272.0,293.0,False,HARD,16.0,False,Mercedes,0 days 01:44:25.336000,,1,5.0,False,,False,True,#00d2be
0 days 01:47:46.257000,HAM,44,0 days 00:01:41.666000,27.0,2.0,,0 days 01:47:44.474000,0 days 00:00:31.858000,0 days 00:00:42.924000,0 days 00:00:26.884000,0 days 01:46:36.402000,0 days 01:47:19.326000,0 days 01:47:46.210000,230.0,252.0,,,False,HARD,17.0,False,Mercedes,0 days 01:46:04.591000,,1,5.0,False,,False,False,#00d2be
0 days 01:49:47.533000,HAM,44,0 days 00:02:01.276000,28.0,3.0,0 days 01:48:10.252000,,0 days 00:00:54.614000,0 days 00:00:42.743000,0 days 00:00:23.919000,0 days 01:48:40.824000,0 days 01:49:23.567000,0 days 01:49:47.486000,231.0,245.0,275.0,214.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:47:46.257000,,1,8.0,False,,False,False,#00d2be
0 days 01:51:25.404000,HAM,44,0 days 00:01:37.871000,29.0,3.0,,,0 days 00:00:31.451000,0 days 00:00:42.614000,0 days 00:00:23.806000,0 days 01:50:18.937000,0 days 01:51:01.551000,0 days 01:51:25.357000,230.0,247.0,277.0,284.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:49:47.533000,,1,8.0,False,,False,True,#00d2be
0 days 01:53:02.910000,HAM,44,0 days 00:01:37.506000,30.0,3.0,,,0 days 00:00:31.095000,0 days 00:00:42.480000,0 days 00:00:23.931000,0 days 01:51:56.452000,0 days 01:52:38.932000,0 days 01:53:02.863000,,246.0,288.0,287.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:51:25.404000,,1,8.0,False,,False,True,#00d2be
