Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:19:48.596000,LAT,6,0 days 00:01:18.117000,11.0,1.0,,,0 days 00:00:19.861000,0 days 00:00:40.571000,0 days 00:00:17.685000,0 days 01:18:50.328000,0 days 01:19:30.899000,0 days 01:19:48.584000,306.0,241.0,310.0,306.0,False,MEDIUM,11.0,True,Williams,0 days 01:18:30.479000,2022-11-13 18:19:31.505,1,14.0,False,,False,True,78.117
0 days 01:23:46.311000,LAT,6,0 days 00:01:18.685000,14.0,1.0,,,0 days 00:00:19.872000,0 days 00:00:40.904000,0 days 00:00:17.909000,0 days 01:22:47.486000,0 days 01:23:28.390000,0 days 01:23:46.299000,304.0,242.0,308.0,305.0,False,MEDIUM,14.0,True,Williams,0 days 01:22:27.626000,2022-11-13 18:23:28.652,1,16.0,False,,False,True,78.685
0 days 01:25:04.857000,LAT,6,0 days 00:01:18.546000,15.0,1.0,,,0 days 00:00:19.865000,0 days 00:00:40.766000,0 days 00:00:17.915000,0 days 01:24:06.164000,0 days 01:24:46.930000,0 days 01:25:04.845000,,230.0,309.0,295.0,False,MEDIUM,15.0,True,Williams,0 days 01:23:46.311000,2022-11-13 18:24:47.337,1,15.0,False,,False,True,78.546
0 days 01:26:23.646000,LAT,6,0 days 00:01:18.789000,16.0,1.0,,,0 days 00:00:19.917000,0 days 00:00:40.976000,0 days 00:00:17.896000,0 days 01:25:24.762000,0 days 01:26:05.738000,0 days 01:26:23.634000,303.0,237.0,308.0,302.0,False,MEDIUM,16.0,True,Williams,0 days 01:25:04.857000,2022-11-13 18:26:05.883,1,15.0,False,,False,True,78.789
0 days 01:27:42.285000,LAT,6,0 days 00:01:18.639000,17.0,1.0,,,0 days 00:00:19.996000,0 days 00:00:40.784000,0 days 00:00:17.859000,0 days 01:26:43.630000,0 days 01:27:24.414000,0 days 01:27:42.273000,307.0,236.0,307.0,300.0,False,MEDIUM,17.0,True,Williams,0 days 01:26:23.646000,2022-11-13 18:27:24.672,1,14.0,False,,False,True,78.639
0 days 01:29:00.911000,LAT,6,0 days 00:01:18.626000,18.0,1.0,,,0 days 00:00:19.813000,0 days 00:00:40.922000,0 days 00:00:17.891000,0 days 01:28:02.086000,0 days 01:28:43.008000,0 days 01:29:00.899000,303.0,237.0,309.0,298.0,False,MEDIUM,18.0,True,Williams,0 days 01:27:42.285000,2022-11-13 18:28:43.311,1,14.0,False,,False,True,78.626
0 days 01:34:42.559000,LAT,6,0 days 00:01:17.341000,22.0,2.0,,,0 days 00:00:19.693000,0 days 00:00:39.931000,0 days 00:00:17.717000,0 days 01:33:44.899000,0 days 01:34:24.830000,0 days 01:34:42.547000,305.0,238.0,305.0,305.0,True,HARD,2.0,True,Williams,0 days 01:33:25.218000,2022-11-13 18:34:26.244,1,18.0,False,,False,True,77.341
0 days 01:35:59.911000,LAT,6,0 days 00:01:17.352000,23.0,2.0,,,0 days 00:00:19.625000,0 days 00:00:40.102000,0 days 00:00:17.625000,0 days 01:35:02.172000,0 days 01:35:42.274000,0 days 01:35:59.899000,299.0,241.0,305.0,308.0,False,HARD,3.0,True,Williams,0 days 01:34:42.559000,2022-11-13 18:35:43.585,1,18.0,False,,False,True,77.352
0 days 01:37:17.774000,LAT,6,0 days 00:01:17.863000,24.0,2.0,,,0 days 00:00:19.779000,0 days 00:00:40.478000,0 days 00:00:17.606000,0 days 01:36:19.678000,0 days 01:37:00.156000,0 days 01:37:17.762000,303.0,242.0,299.0,302.0,False,HARD,4.0,True,Williams,0 days 01:35:59.911000,2022-11-13 18:37:00.937,1,18.0,False,,False,True,77.863
0 days 01:38:35.694000,LAT,6,0 days 00:01:17.920000,25.0,2.0,,,0 days 00:00:19.736000,0 days 00:00:40.453000,0 days 00:00:17.731000,0 days 01:37:37.498000,0 days 01:38:17.951000,0 days 01:38:35.682000,,240.0,306.0,296.0,False,HARD,5.0,True,Williams,0 days 01:37:17.774000,2022-11-13 18:38:18.800,1,18.0,False,,False,True,77.92
0 days 01:39:53.659000,LAT,6,0 days 00:01:17.965000,26.0,2.0,,,0 days 00:00:19.675000,0 days 00:00:40.520000,0 days 00:00:17.770000,0 days 01:38:55.357000,0 days 01:39:35.877000,0 days 01:39:53.647000,,239.0,306.0,310.0,False,HARD,6.0,True,Williams,0 days 01:38:35.694000,2022-11-13 18:39:36.720,1,18.0,False,,False,True,77.965
