Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:28:14.483000,GAS,10,0 days 00:00:57.220000,53.0,3.0,,,0 days 00:00:19.936000,0 days 00:00:20.362000,0 days 00:00:16.922000,0 days 01:27:37.209000,0 days 01:27:57.571000,0 days 01:28:14.493000,283.0,263.0,294.0,301.0,True,HARD,2.0,True,AlphaTauri,0 days 01:27:17.263000,2020-12-06 18:07:17.296,2,12.0,False,,False,True,57.22
0 days 01:31:22.095000,GAS,10,0 days 00:00:57.599000,56.0,3.0,,,0 days 00:00:20.155000,0 days 00:00:20.425000,0 days 00:00:17.019000,0 days 01:30:44.661000,0 days 01:31:05.086000,0 days 01:31:22.105000,282.0,262.0,283.0,294.0,False,HARD,5.0,True,AlphaTauri,0 days 01:30:24.496000,2020-12-06 18:10:24.529,1,10.0,False,,False,True,57.599
0 days 01:32:19.555000,GAS,10,0 days 00:00:57.460000,57.0,3.0,,,0 days 00:00:20.099000,0 days 00:00:20.413000,0 days 00:00:16.948000,0 days 01:31:42.204000,0 days 01:32:02.617000,0 days 01:32:19.565000,,262.0,283.0,301.0,False,HARD,6.0,True,AlphaTauri,0 days 01:31:22.095000,2020-12-06 18:11:22.128,1,10.0,False,,False,True,57.46
0 days 01:33:17.101000,GAS,10,0 days 00:00:57.546000,58.0,3.0,,,0 days 00:00:20.150000,0 days 00:00:20.412000,0 days 00:00:16.984000,0 days 01:32:39.715000,0 days 01:33:00.127000,0 days 01:33:17.111000,281.0,263.0,282.0,295.0,False,HARD,7.0,True,AlphaTauri,0 days 01:32:19.555000,2020-12-06 18:12:19.588,1,10.0,False,,False,True,57.546
0 days 01:34:14.706000,GAS,10,0 days 00:00:57.605000,59.0,3.0,,,0 days 00:00:20.097000,0 days 00:00:20.497000,0 days 00:00:17.011000,0 days 01:33:37.208000,0 days 01:33:57.705000,0 days 01:34:14.716000,282.0,262.0,282.0,296.0,False,HARD,8.0,True,AlphaTauri,0 days 01:33:17.101000,2020-12-06 18:13:17.134,1,10.0,False,,False,True,57.605
0 days 01:35:12.571000,GAS,10,0 days 00:00:57.865000,60.0,3.0,,,0 days 00:00:20.252000,0 days 00:00:20.505000,0 days 00:00:17.108000,0 days 01:34:34.968000,0 days 01:34:55.473000,0 days 01:35:12.581000,281.0,263.0,281.0,,False,HARD,9.0,True,AlphaTauri,0 days 01:34:14.706000,2020-12-06 18:14:14.739,2,10.0,False,,False,True,57.865
0 days 01:46:58.378000,GAS,10,0 days 00:00:58.446000,69.0,3.0,,,0 days 00:00:20.452000,0 days 00:00:21.074000,0 days 00:00:16.920000,0 days 01:46:20.394000,0 days 01:46:41.468000,0 days 01:46:58.388000,286.0,262.0,289.0,317.0,False,HARD,18.0,True,AlphaTauri,0 days 01:45:59.932000,2020-12-06 18:25:59.965,1,10.0,False,,False,False,58.446
0 days 01:47:56.646000,GAS,10,0 days 00:00:58.268000,70.0,3.0,,,0 days 00:00:20.347000,0 days 00:00:20.931000,0 days 00:00:16.990000,0 days 01:47:18.735000,0 days 01:47:39.666000,0 days 01:47:56.656000,,262.0,290.0,303.0,False,HARD,19.0,True,AlphaTauri,0 days 01:46:58.378000,2020-12-06 18:26:58.411,1,10.0,False,,False,True,58.268
0 days 01:48:54.529000,GAS,10,0 days 00:00:57.883000,71.0,3.0,,,0 days 00:00:20.320000,0 days 00:00:20.627000,0 days 00:00:16.936000,0 days 01:48:16.976000,0 days 01:48:37.603000,0 days 01:48:54.539000,295.0,263.0,299.0,309.0,False,HARD,20.0,True,AlphaTauri,0 days 01:47:56.646000,2020-12-06 18:27:56.679,1,10.0,False,,False,True,57.883
0 days 01:49:52.804000,GAS,10,0 days 00:00:58.275000,72.0,3.0,,,0 days 00:00:20.054000,0 days 00:00:21.264000,0 days 00:00:16.957000,0 days 01:49:14.593000,0 days 01:49:35.857000,0 days 01:49:52.814000,291.0,263.0,289.0,333.0,False,HARD,21.0,True,AlphaTauri,0 days 01:48:54.529000,2020-12-06 18:28:54.562,1,10.0,False,,False,True,58.275
